2018-07-09 22:57:43.891 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/blog/list],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.web.controller.BlogController.list(java.lang.Integer,java.lang.Integer,com.mooc.house.common.model.Blog,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.891 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/blog/detail],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.web.controller.BlogController.blogDetail(int,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.891 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/comment/leaveComment],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.web.controller.CommentController.leaveComment(java.lang.String,java.lang.Long,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.891 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/comment/leaveBlogComment],methods=[POST || GET]}" onto public java.lang.String com.mooc.house.web.controller.CommentController.leaveBlogComment(java.lang.String,java.lang.Integer,org.springframework.ui.ModelMap,org.springframework.web.servlet.mvc.support.RedirectAttributes)
2018-07-09 22:57:43.891 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[]}" onto public java.lang.String com.mooc.house.web.controller.HomepageController.index(org.springframework.ui.ModelMap)
2018-07-09 22:57:43.891 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/index]}" onto public java.lang.String com.mooc.house.web.controller.HomepageController.accountsRegister(org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/toAdd]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.toAdd(org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/add]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.doAdd(com.mooc.house.common.model.House)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/ownlist]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.ownlist(com.mooc.house.common.model.House,java.lang.Integer,java.lang.Integer,org.springframework.ui.ModelMap)
2018-07-09 22:57:43.901 [main] INFO  [org.springframework.web.servlet.mvc.method.annotation.RequestMappingHandlerMapping:543] maincid - Mapped "{[/house/leaveMsg]}" onto public java.lang.String com.mooc.house.web.controller.HouseController.houseMsg(com.mooc.house.common.model.UserMsg)
